id,short_name,long_name,shape_id,route_id1,proof_of_payment,ft_mode,vehicle_name,,route_id
475,MK250,250 RED-OVLK-SCBD W*,110475,1250,0,local_bus,local_bus1,,1_1250
476,MK251,251 UW BTH-RD-KRK SB,110476,1251,0,local_bus,local_bus1,,1_1251
477,MK251,251 UW BTH-RD-KRK NB,110477,1251,0,local_bus,local_bus1,,1_1251
499,MK271,271 EGATE-BELV-UW WB,110499,1271,0,local_bus,local_bus1,,1_1271
120,MK028,28 WHTIR HTS-SCBD SB,110120,1028,0,local_bus,local_bus1,,1_1028
122,MK028,28 BRODVW-SCBD EX SB,110122,1028,0,local_bus,local_bus1,,1_1028
126,MK028,28 BROADVW-SEACBD NB,110126,1028,0,local_bus,local_bus1,,1_1028
132,MK030,30 Sand Point to U *,110132,1030,0,local_bus,local_bus1,,1_1030
134,MK031,31 UW-FRMNT-MAGNL EB,110134,1031,0,local_bus,local_bus1,,1_1031
136,MK031,31 UW-FRMNT-MAGNL EB,110136,1031,0,local_bus,local_bus1,,1_1031
520,MK330,330 SHRL CC-LKCTY NB,110520,1330,0,local_bus,local_bus1,,1_1330
525,MK331,331 KENMR-SHRLINE EB,110525,1331,0,local_bus,local_bus1,,1_1331
537,MK358,358 AUR VL-SEACBD SB,110537,1358,0,premium_bus,premium_bus1,,1_1358
538,MK358,358 AUR VL-SEACBD NB,110538,1358,0,premium_bus,premium_bus1,,1_1358
167,MK043,43 UW-CAP HL-SCBD S*,110167,1043,0,local_bus,local_bus1,,1_1043
169,MK043,43 UW-CAP HL-SCBD S*,110169,1043,0,local_bus,local_bus1,,1_1043
171,MK044,44 BLLRD-UW-MNTLK WB,110171,1044,0,local_bus,local_bus1,,1_1044
181,MK048,48 CLM CTY-LYL HT SB,110181,1048,0,premium_bus,premium_bus1,,1_1048
182,MK048,48 RAIN BCH-GRNWD SB,110182,1048,0,local_bus,local_bus1,,1_1048
184,MK048,48 RAIN BC-LYL HT N*,110184,1048,0,local_bus,local_bus1,,1_1048
27,MK005,5 SH CC-GRWD-SCBD SB,110027,1005,0,local_bus,local_bus1,,1_1005
214,MK065,65 LKCTY-WDGWD-UW SB,110214,1065,0,local_bus,local_bus1,,1_1065
220,MK065,65 LKCTY-WDGWD-UW S*,110220,1065,0,local_bus,local_bus1,,1_1065
224,MK067,67 NORTHGTE TC-UW SB,110224,1067,0,local_bus,local_bus1,,1_1067
226,MK067,67 NORTHGTE TC-UW S*,110226,1067,0,local_bus,local_bus1,,1_1067
233,MK068,68 NORTHGATE-UW SB**,110233,1068,0,local_bus,local_bus1,,1_1068
253,MK075,75 LAKE CITY-UW NB,110253,1075,0,local_bus,local_bus1,,1_1075
186,MK049,49 UW-BRDWAY-SCBD SB,110186,1049,0,local_bus,local_bus1,,1_1049
187,MK049,49 UW-BRDWAY-SCBD NB,110187,1049,0,local_bus,local_bus1,,1_1049
656,ST510,510 Everett-Seattle*,110656,6510,0,premium_bus,premium_bus1,,1_6510
658,CT441,441 EdmDsP&R-Ovrlak*,110658,3441,0,premium_bus,premium_bus1,,1_3441
680,CT275,275 MONR-EVT STN EB,110680,3275,0,premium_bus,premium_bus1,,1_3275
681,CT270,270 EVRT-GOLD BAR WB,110681,3270,0,local_bus,local_bus1,,1_3270
743,ST586,586 Tacoma-UDistrict,110743,6586,0,premium_bus,premium_bus1,,1_6586
889,RLCRL,COMMTR RL SEA-EV NB,110889,6003,0,commuter_rail,commuter_rail1,,1_6003
1017,KTWD25,WD25 SUQUAMISH SB,111017,4225,0,local_bus,local_bus1,,1_4225
495,MK269,269 OVLK-SAHL-ISS SB,110495,1269,0,local_bus,local_bus1,,1_1269
496,MK269,269 OVLK-SAHL-ISS NB,110496,1269,0,local_bus,local_bus1,,1_1269
929,KT011,11 CROSSTOWN LTD,110929,4011,0,local_bus,local_bus1,,1_4011
931,KT011,11 CROSSTOWN LTD,110931,4011,0,local_bus,local_bus1,,1_4011
934,KT015,15 MCWLIAMS-SHTTL,110934,4015,0,local_bus,local_bus1,,1_4015
938,KT020,20 NAVY YARD CITY,110938,4020,0,local_bus,local_bus1,,1_4020
939,KT020,20 NAVY YARD CITY,110939,4020,0,local_bus,local_bus1,,1_4020
949,KT029,29 TRENTON AVENUE,110949,4029,0,local_bus,local_bus1,,1_4029
960,KTPUR,PURDY CONNECTION SB,110960,4301,0,local_bus,local_bus1,,1_4301
962,KT011,11 CROSSTOWN LTD,110962,4011,0,premium_bus,premium_bus1,,1_4011
963,KT011,11 CROSSTOWN LTD,110963,4011,0,premium_bus,premium_bus1,,1_4011
978,KT024,24 OLYMPIC COLLEG,110978,4024,0,local_bus,local_bus1,,1_4024
1009,KTWD18,WD18 ILLAHEE SB,111009,4218,0,local_bus,local_bus1,,1_4218
1010,KTWD19,WD19 PRKWOOD EAST SB,111010,4219,0,local_bus,local_bus1,,1_4219
1011,KTWD20,WD20 RIDGE RUNNER SB,111011,4220,0,local_bus,local_bus1,,1_4220
1012,KTWD22,WD22 WOODMERE SB,111012,4222,0,local_bus,local_bus1,,1_4222
62,MK012,12 MADISON-SEACBD SB,110062,1012,0,local_bus,local_bus1,,1_1012
294,MK120,120 BUR-DELR-SCBD NB,110294,1120,0,local_bus,local_bus1,,1_1120
296,MK120,120 BUR-DELR-SCBD N*,110296,1120,0,local_bus,local_bus1,,1_1120
297,MK121,121 HILNE CC-SCBD NB,110297,1121,0,local_bus,local_bus1,,1_1121
310,MK125,125 WHTE CTR-SCBD NB,110310,1125,0,local_bus,local_bus1,,1_1125
313,MK125,125 SHWD-WTCT-SEA N*,110313,1125,0,local_bus,local_bus1,,1_1125
70,MK014,14 SUMMIT-MT BAKR NB,110070,1014,0,local_bus,local_bus1,,1_1014
71,MK014,14 SUMMIT-SEA CBD NB,110071,1014,0,local_bus,local_bus1,,1_1014
5,MK002,2 W Q ANN-SCBD EX SB,110005,1002,0,local_bus,local_bus1,,1_1002
6,MK002,2 W Q ANNE-SEACBD SB,110006,1002,0,premium_bus,premium_bus1,,1_1002
396,MK201,201 S MI-MERCR IS N*,110396,1201,0,local_bus,local_bus1,,1_1201
398,MK202,202 S MI-MERCR IS NB,110398,1202,0,local_bus,local_bus1,,1_1202
405,MK204,204 S MI-MERCR IS NB,110405,1204,0,local_bus,local_bus1,,1_1204
97,MK021,21 ARBOR HTS-SCBD NB,110097,1021,0,local_bus,local_bus1,,1_1021
416,MK211,211 IssaqHighlands *,110416,1211,0,premium_bus,premium_bus1,,1_1211
420,MK214,214 NBND-ISS-SCBD WB,110420,1214,0,local_bus,local_bus1,,1_1214
119,MK027,27 COLMAN PK-SCBD NB,110119,1027,0,local_bus,local_bus1,,1_1027
9,MK003,3 N Q ANNE-MDRONA SB,110009,1003,0,local_bus,local_bus1,,1_1003
10,MK003,3 N Q ANNE-SEACBD SB,110010,1003,0,local_bus,local_bus1,,1_1003
142,MK036,36 RAINR BCH-SCBD NB,110142,1036,0,local_bus,local_bus1,,1_1036
20,MK004,4 E Q ANNE-SEACBD SB,110020,1004,0,local_bus,local_bus1,,1_1004
160,MK042,42 RAINER VW-SCBD NB,110160,1042,0,local_bus,local_bus1,,1_1042
161,MK042,42 RAINR BCH-SCBD NB,110161,1042,0,local_bus,local_bus1,,1_1042
204,MK055,55 ADMRL-JCT-SCBD SB,110204,1055,0,local_bus,local_bus1,,1_1055
205,MK055,55 ADMRL-JCT-SCBD N*,110205,1055,0,local_bus,local_bus1,,1_1055
557,ST550,550 BEL TC-SEACBD WB,110557,6550,0,premium_bus,premium_bus1,,1_6550
562,ST555,555 ISSAQ-BTC-NGT E*,110562,6555,0,premium_bus,premium_bus1,,1_6555
47,MK009,9 RAINR BCH-BRDWY NB,110047,1009,0,premium_bus,premium_bus1,,1_1009
626,MK941,941 STR LK-1ST HL N*,110626,1941,0,premium_bus,premium_bus1,,1_1941
633,MK989,989 Issaquah TC to *,110633,1989,0,premium_bus,premium_bus1,,1_1989
261,MK099,99 WATRFRNT STCAR SB,110261,1099,0,local_bus,local_bus1,,1_1099
895,RLMNR,MNRL SEACTR-WSTLK SB,110895,8001,0,light_rail,light_rail1,,1_8001
896,RLMNR,MNRL SEACTR-WSTLK NB,110896,8001,0,light_rail,light_rail1,,1_8001
279,MK107,107 RNTN-RANR BCH N*,110279,1107,0,local_bus,local_bus1,,1_1107
54,MK011,11 MADISN PK-SCBD NB,110054,1011,0,local_bus,local_bus1,,1_1011
282,MK111,111 LK KTHLN-SCBD W*,110282,1111,0,local_bus,local_bus1,,1_1111
284,MK113,113 SHORWOOD-SCBD NB,110284,1113,0,local_bus,local_bus1,,1_1113
298,MK121,121 BURIEN-SEACBD NB,110298,1121,0,local_bus,local_bus1,,1_1121
303,MK123,123 GREG HTS-SCBD N*,110303,1123,0,premium_bus,premium_bus1,,1_1123
305,MK124,124 Tukwila Intl Bl*,110305,1124,0,local_bus,local_bus1,,1_1124
306,MK124,124 Tukwila Intl Bl*,110306,1124,0,local_bus,local_bus1,,1_1124
73,MK014,14 SUMMIT-SEA CBD SB,110073,1014,0,local_bus,local_bus1,,1_1014
344,MK153,153 KENT-RENTON SB,110344,1153,0,local_bus,local_bus1,,1_1153
345,MK154,154 AUBURN-BOEING N*,110345,1154,0,local_bus,local_bus1,,1_1154
355,MK159,159 TIMBERLN-SCBD N*,110355,1159,0,local_bus,local_bus1,,1_1159
389,MK192,192 STAR LK-SCBD NB*,110389,1192,0,local_bus,local_bus1,,1_1192
8,MK002,2 SEA CTR-MADRONA NB,110008,1002,0,local_bus,local_bus1,,1_1002
397,MK202,202 MERCR IS-SCBD WB,110397,1202,0,local_bus,local_bus1,,1_1202
399,MK202,202 MERCR IS-SCBD EB,110399,1202,0,local_bus,local_bus1,,1_1202
102,MK023,23 WHITE CTR-SCBD NB,110102,1023,0,local_bus,local_bus1,,1_1023
456,MK240,240 BEL-NEWC-RENT SB,110456,1240,0,local_bus,local_bus1,,1_1240
459,MK240,240 BEL-NEWC-RENT S*,110459,1240,0,local_bus,local_bus1,,1_1240
17,MK003,3 NQANNE_SEACBD SB,110017,1003,0,local_bus,local_bus1,,1_1003
18,MK003,3 NQANNE_SEACBD SB,110018,1003,0,local_bus,local_bus1,,1_1003
143,MK036,36 BEACON HL-SCBD NB,110143,1036,0,local_bus,local_bus1,,1_1036
145,MK036,36 BEACON HL-SCBD SB,110145,1036,0,local_bus,local_bus1,,1_1036
25,MK004,4 SEACBD-JUDKN PK NB,110025,1004,0,local_bus,local_bus1,,1_1004
162,MK042,42 RNR VW-SCBD EX NB,110162,1042,0,local_bus,local_bus1,,1_1042
193,MK053,53 W SEA CIRCL CW NB,110193,1053,0,local_bus,local_bus1,,1_1053
195,MK054,54 WHTCR-JCT-SCBD NB,110195,1054,0,premium_bus,premium_bus1,,1_1054
203,MK055,55 ADMRL-JCT-SCBD NB,110203,1055,0,local_bus,local_bus1,,1_1055
556,ST550,550 BELLVU-SEACBD WB,110556,6550,0,premium_bus,premium_bus1,,1_6550
563,ST555,555 ISSAQ-BTC-NGT E*,110563,6555,0,premium_bus,premium_bus1,,1_6555
206,MK056,56 ALKI-SEACBD EX N*,110206,1056,0,local_bus,local_bus1,,1_1056
208,MK056,56 ALKI-SEA CBD SB,110208,1056,0,premium_bus,premium_bus1,,1_1056
46,MK008,8 SEACTR-CAP HILL NB,110046,1008,0,local_bus,local_bus1,,1_1008
613,MK921,921 BELV-SOMERSET SB,110613,1921,0,local_bus,local_bus1,,1_1921
262,MK099,99 WATRFRNT STCAR NB,110262,1099,0,local_bus,local_bus1,,1_1099
581,ST599,599 LAKEWD-TAC EX**,110581,6599,0,premium_bus,premium_bus1,,1_6599
315,MK128,128 W SEA-SOCENTR NB,110315,1128,0,local_bus,local_bus1,,1_1128
322,MK132,132 BURIEN-SEACBD N*,110322,1132,0,local_bus,local_bus1,,1_1132
323,MK132,132 BURIEN-SEACBD SB,110323,1132,0,local_bus,local_bus1,,1_1132
68,MK014,14 SUMMIT-SEA CBD SB,110068,1014,0,local_bus,local_bus1,,1_1014
358,MK162,162 KENT TC-SCBD NB*,110358,1162,0,local_bus,local_bus1,,1_1162
23,MK004,4 E Q ANNE-SEACBD NB,110023,1004,0,local_bus,local_bus1,,1_1004
24,MK004,4 SEACBD-JUDKN PK NB,110024,1004,0,local_bus,local_bus1,,1_1004
196,MK054,54 FAUNTL-SCBD EX NB,110196,1054,0,local_bus,local_bus1,,1_1054
560,ST554,554 ISSAQ-SEA CBD EB,110560,6554,0,premium_bus,premium_bus1,,1_6554
614,MK921,921 BELV-SOMERSET NB,110614,1921,0,local_bus,local_bus1,,1_1921
259,MK098,98 SLU STREETCAR**,110259,1098,0,local_bus,local_bus1,,1_1098
582,ST599,599 LAKEWD-TAC EX**,110582,6599,0,premium_bus,premium_bus1,,1_6599
360,MK164,164 GR RV CC-KENT SB,110360,1164,0,local_bus,local_bus1,,1_1164
369,MK174,174 FDWY-STAC-SEA NB,110369,1174,0,local_bus,local_bus1,,1_1174
372,MK174,174 BOEING-SEACBD SB,110372,1174,0,local_bus,local_bus1,,1_1174
373,MK174,174 FDWY-STAC-SEA N*,110373,1174,0,local_bus,local_bus1,,1_1174
755,PT053,53 UNIVERSITY PLC,110755,2053,0,local_bus,local_bus1,,1_2053
756,PT053,53 Manitou,110756,2053,0,local_bus,local_bus1,,1_2053
757,PT053,53 Manitou,110757,2053,0,local_bus,local_bus1,,1_2053
758,PT053,53 UNIVERSITY PLC,110758,2053,0,local_bus,local_bus1,,1_2053
783,PT410,410 112TH STREET,110783,2410,0,local_bus,local_bus1,,1_2410
784,PT410,410 112TH STREET,110784,2410,0,local_bus,local_bus1,,1_2410
785,PT410,410 112TH STREET WB,110785,2410,0,local_bus,local_bus1,,1_2410
786,PT410,410 112TH STREET WB,110786,2410,0,local_bus,local_bus1,,1_2410
823,PT204,204 Lakewood-Parkla*,110823,2204,0,local_bus,local_bus1,,1_2204
666,CT415, 415 LincolnWay-Sea*,110666,3415,0,premium_bus,premium_bus1,,1_3415
667,CT414,McCollumP&R-Seattle,110667,3414,0,premium_bus,premium_bus1,,1_3414
670,CT411,411 S EVERTT-SCBD S*,110670,3411,0,premium_bus,premium_bus1,,1_3411
671,CT410,410 MARNR PR-SCBD S*,110671,3410,0,premium_bus,premium_bus1,,1_3410
595,MK903,903 TWN LK-FED TC WB,110595,1903,0,local_bus,local_bus1,,1_1903
596,MK903,903 TWN LK-FED TC EB,110596,1903,0,local_bus,local_bus1,,1_1903
577,ST577,577 FED WY-SEACBD NB,110577,6577,0,premium_bus,premium_bus1,,1_6577
745,ST574,574 Lakewood-Seatac*,110745,6574,0,premium_bus,premium_bus1,,1_6574
764,PT501,501 Milton-Federal *,110764,2501,0,local_bus,local_bus1,,1_2501
767,PT500,500 Federal Way,110767,2500,0,local_bus,local_bus1,,1_2500
800,PT402,402 MERIDIAN SB,110800,2402,0,local_bus,local_bus1,,1_2402
847,ST578,578 FEDWAY-PUYALUP *,110847,6578,0,premium_bus,premium_bus1,,1_6578
541,MK372,MK372c,110541,1372,0,premium_bus,premium_bus1,,1_1372
217,MK065,65 LKCTY-WDGWD-UW S*,110217,1065,0,local_bus,local_bus1,,1_1065
218,MK065,65 LKCTY-WDGWD-UW S*,110218,1065,0,local_bus,local_bus1,,1_1065
221,MK066,66 NGATE-UW-SCBD SB,110221,1066,0,premium_bus,premium_bus1,,1_1066
222,MK066,66 NGATE-UW-SCBD NB,110222,1066,0,premium_bus,premium_bus1,,1_1066
250,MK075,75 BALLRD-NGAT-UW EB,110250,1075,0,local_bus,local_bus1,,1_1075
251,MK075,75 LAKE CITY-UW SB,110251,1075,0,local_bus,local_bus1,,1_1075
252,MK075,75 BALLRD-NGAT-UW WB,110252,1075,0,local_bus,local_bus1,,1_1075
254,MK075,75 BALLRD-NGAT-UW E*,110254,1075,0,local_bus,local_bus1,,1_1075
190,MK049,49 UW-BRDWAY-SCBD S*,110190,1049,0,local_bus,local_bus1,,1_1049
564,ST556,556 ISSAQ-BTC-NGT W*,110564,6556,0,premium_bus,premium_bus1,,1_6556
565,ST556,556 ISSAQ-BTC-NGT W*,110565,6556,0,premium_bus,premium_bus1,,1_6556
243,MK073,73 JCPK-I5-SEA EX SB,110243,1073,0,premium_bus,premium_bus1,,1_1073
608,MK917,917 AUBR-ALGN-PAC S*,110608,1917,0,local_bus,local_bus1,,1_1917
275,MK106,106 RNTN-SKY-SCBD N*,110275,1106,0,local_bus,local_bus1,,1_1106
276,MK106,106 RNTN-SKY-SCBD N*,110276,1106,0,local_bus,local_bus1,,1_1106
55,MK011,11 MADISN PK-SCBD SB,110055,1011,0,local_bus,local_bus1,,1_1011
56,MK011,11 MADISN PK-SCBD SB,110056,1011,0,local_bus,local_bus1,,1_1011
341,MK150,150 AUB-KENT-SCBD SB,110341,1150,0,local_bus,local_bus1,,1_1150
417,MK212,212 EGTE P&R-SCBD W*,110417,1212,0,local_bus,local_bus1,,1_1212
418,MK212,212 EGTE P&R-SCBD W*,110418,1212,0,local_bus,local_bus1,,1_1212
419,MK212,212 EGTE P&R-SCBD W*,110419,1212,0,local_bus,local_bus1,,1_1212
434,MK229,229 OVLK-EGT-SCBD W*,110434,1229,0,local_bus,local_bus1,,1_1229
487,MK255,255 JNTA-KRK-SCBD EB,110487,1255,0,local_bus,local_bus1,,1_1255
488,MK256,256 OVERLK-SEACBD EB,110488,1256,0,local_bus,local_bus1,,1_1256
506,MK301,301 RICH BCH-SCBD SB,110506,1301,0,premium_bus,premium_bus1,,1_1301
512,MK304,304 RICH BCH-SCBD S*,110512,1304,0,local_bus,local_bus1,,1_1304
513,MK306,306 KENMOR-SEACBD S*,110513,1306,0,premium_bus,premium_bus1,,1_1306
517,MK312,MK312a,110517,1312,0,premium_bus,premium_bus1,,1_1312
156,MK041,41 NORTHGATE-SCBD SB,110156,1041,0,local_bus,local_bus1,,1_1041
158,MK041,41 LKCTY-NGT-SCBD S*,110158,1041,0,local_bus,local_bus1,,1_1041
544,ST522,ST522b,110544,6522,0,premium_bus,premium_bus1,,1_6522
238,MK071,71 WDG-I5-SCBD EX S*,110238,1071,0,premium_bus,premium_bus1,,1_1071
239,MK071,71 WDG-I5-SCBD EX NB,110239,1071,0,premium_bus,premium_bus1,,1_1071
240,MK072,72 LKC-I5-SCBD EX SB,110240,1072,0,premium_bus,premium_bus1,,1_1072
241,MK072,72 LKC-I5-SCBD EX S*,110241,1072,0,premium_bus,premium_bus1,,1_1072
663,CT421,421 Marysville-Seat*,110663,3421,0,premium_bus,premium_bus1,,1_3421
665,CT416,416 Edmonds-Seattle*,110665,3416,0,premium_bus,premium_bus1,,1_3416
668,CT413,413 ASH W PR-SCBD S*,110668,3413,0,premium_bus,premium_bus1,,1_3413
669,CT412,412 SLVR FRS-SCBD S*,110669,3412,0,premium_bus,premium_bus1,,1_3412
891,RLLR,LightRail Sea-Seatac,110891,6011,0,light_rail,light_rail1,,1_6011
363,MK167,167 AU-KNT-405-UW NB,110363,1167,0,local_bus,local_bus1,,1_1167
597,MK908,908 RNT-RNT HLNDS EB,110597,1908,0,local_bus,local_bus1,,1_1908
598,MK908,908 RNT-RNT HLNDS WB,110598,1908,0,local_bus,local_bus1,,1_1908
599,MK909,909 KENNYDL-RENTN SB,110599,1909,0,local_bus,local_bus1,,1_1909
570,ST560,560 BEL-STAC-WSEA E*,110570,6560,0,premium_bus,premium_bus1,,1_6560
576,ST566,566 ISSAQ-NGATE EX**,110576,6566,0,premium_bus,premium_bus1,,1_6566
566,ST560,560 BEL-STAC-WSEA EB,110566,6560,0,premium_bus,premium_bus1,,1_6560
567,ST560,560 BEL-STAC-WSEA WB,110567,6560,0,premium_bus,premium_bus1,,1_6560
573,ST566,566 ISSAQ-NGATE EX**,110573,6566,0,premium_bus,premium_bus1,,1_6566
574,ST566,566 ISSAQ-NGATE EX**,110574,6566,0,premium_bus,premium_bus1,,1_6566
575,ST566,566 ISSAQ-NGATE EX**,110575,6566,0,premium_bus,premium_bus1,,1_6566
318,MK131,131 BURIEN-SEACBD NB,110318,1131,0,local_bus,local_bus1,,1_1131
319,MK131,131 BURIEN-SEACBD N*,110319,1131,0,local_bus,local_bus1,,1_1131
320,MK131,131 BURIEN-SEACBD N*,110320,1131,0,local_bus,local_bus1,,1_1131
212,MK060,60 WTCR-GTWN-BDWY SB,110212,1060,0,local_bus,local_bus1,,1_1060
327,MK134,134 BURIEN-SEACBD N*,110327,1134,0,local_bus,local_bus1,,1_1134
735,ST592,592 Dupont-Seattle,110735,6592,0,premium_bus,premium_bus1,,1_6592
736,ST592,592 Dupont-Seattle,110736,6592,0,premium_bus,premium_bus1,,1_6592
737,ST592,592 Seattle-Dupont *,110737,6592,0,premium_bus,premium_bus1,,1_6592
746,ST574,574 Seatac-Lakewood*,110746,6574,0,premium_bus,premium_bus1,,1_6574
524,MK331,331 AUR VL-SHR CC WB,110524,1331,0,local_bus,local_bus1,,1_1331
529,MK346,346 AUR VIL-NGATE SB,110529,1346,0,local_bus,local_bus1,,1_1346
530,MK346,346 AUR VIL-NGATE NB,110530,1346,0,local_bus,local_bus1,,1_1346
953,KT094,94 AGATE POINT,110953,4094,0,local_bus,local_bus1,,1_4094
954,KT095,95 BATTLE POINT,110954,4095,0,local_bus,local_bus1,,1_4095
975,KT106,106 ARROW POINT,110975,4106,0,local_bus,local_bus1,,1_4106
976,KT096,96 SUNRISE,110976,4096,0,local_bus,local_bus1,,1_4096
741,PT059,59 MANITOU,110741,2059,0,local_bus,local_bus1,,1_2059
742,PT059,59 MANITOU,110742,2059,0,local_bus,local_bus1,,1_2059
753,PT054,54 38TH ST,110753,2054,0,local_bus,local_bus1,,1_2054
778,PT444,444  Parkland-Spana*,110778,2444,0,local_bus,local_bus1,,1_2444
787,PT041,41 PORTLAND AVE,110787,2041,0,local_bus,local_bus1,,1_2041
805,PT300,300 SO TACOMA WAY,110805,2300,0,local_bus,local_bus1,,1_2300
806,PT003,3 LAKEWOOD-TACOMA,110806,2003,0,local_bus,local_bus1,,1_2003
815,PT212,212 STEILACOOM,110815,2212,0,local_bus,local_bus1,,1_2212
816,PT212,212 STEILACOOM,110816,2212,0,local_bus,local_bus1,,1_2212
930,KT011,11 CROSSTOWN LTD,110930,4011,0,local_bus,local_bus1,,1_4011
961,KTPUR,PURDY CONNECTION NB,110961,4301,0,local_bus,local_bus1,,1_4301
979,KT024,24 OLYMPIC COLLEG,110979,4024,0,local_bus,local_bus1,,1_4024
817,PT212,212 STEILACOOM WB,110817,2212,0,local_bus,local_bus1,,1_2212
818,PT207,207 Ft Lewis,110818,2207,0,local_bus,local_bus1,,1_2207
848,ST592,592 Lakewood-Dupont*,110848,6592,0,premium_bus,premium_bus1,,1_6592
770,PT495,495 SO HILL-PUYLP,110770,2495,0,premium_bus,premium_bus1,,1_2495
393,MK200,200 ISSAQ-N ISSAQ NB,110393,1200,0,local_bus,local_bus1,,1_1200
394,MK200,200 ISSAQ-N ISSAQ SB,110394,1200,0,local_bus,local_bus1,,1_1200
367,MK169,169 KNT TC-RNT TC SB,110367,1169,0,local_bus,local_bus1,,1_1169
411,MK208,208 NWPRT HS-EGTE EB,110411,1208,0,local_bus,local_bus1,,1_1208
587,MK886,886 School,110587,1886,0,local_bus,local_bus1,,1_1886
940,KT021,21 PERRY AVENUE,110940,4021,0,local_bus,local_bus1,,1_4021
948,KT029,29 TRENTON AVENUE,110948,4029,0,local_bus,local_bus1,,1_4029
348,MK156,156 Scnter-S Tac-De*,110348,1156,0,local_bus,local_bus1,,1_1156
967,KT091,91 KINGSTN-BAINBR,110967,4091,0,premium_bus,premium_bus1,,1_4091
616,MK926,926 CROSSRDS-EGTE NB,110616,1926,0,local_bus,local_bus1,,1_1926
617,MK926,926 CROSSRDS-EGTE S*,110617,1926,0,local_bus,local_bus1,,1_1926
951,KT085,85 MULLENIX EXPRS,110951,4085,0,premium_bus,premium_bus1,,1_4085
971,KT086,86 SOUTHWRTH SHTL,110971,4086,0,local_bus,local_bus1,,1_4086
1020,KTWD06,WD06 MILE HILL EX NB,111020,4206,0,local_bus,local_bus1,,1_4206
1000,KTWD07,WD07 SALMONBERRY NB,111000,4207,0,local_bus,local_bus1,,1_4207
414,MK209,209 NO BND-ISSAQH E*,110414,1209,0,local_bus,local_bus1,,1_1209
413,MK209,209 NO BND-ISSAQH WB,110413,1209,0,local_bus,local_bus1,,1_1209
604,MK915,915 AUBRN-ENUMCLW SB,110604,1915,0,local_bus,local_bus1,,1_1915
1022,KTWD08,WD08 PARKWOOD NB,111022,4208,0,local_bus,local_bus1,,1_4208
1001,KTWD09,WD09 PHLIP/BIELMR NB,111001,4209,0,local_bus,local_bus1,,1_4209
1002,KTWD10,WD10 PONDEROSA NB,111002,4210,0,local_bus,local_bus1,,1_4210
1004,KTWD13,WD13 SUNNYSLOPE NB,111004,4213,0,local_bus,local_bus1,,1_4213
1049,MKFF1,EL BAY WATER TAXI WB,111049,5009,0,ferry,ferry1,,1_5009
1050,MKFF1,EL BAY WATER TAXI EB,111050,5009,0,ferry,ferry1,,1_5009
981,KT012,12 SILVERDLE WEST,110981,4012,0,local_bus,local_bus1,,1_4012
937,KT019,19 CRSSROADS SHTL,110937,4019,0,premium_bus,premium_bus1,,1_4019
799,PT402,402 MERIDIAN NB,110799,2402,0,local_bus,local_bus1,,1_2402
793,PT407,407 Bonney Lake-Pra*,110793,2407,0,local_bus,local_bus1,,1_2407
622,MK929,929 N BND-FLL CTY SB,110622,1929,0,local_bus,local_bus1,,1_1929
834,PT113,113 Key Peninsula,110834,2113,0,local_bus,local_bus1,,1_2113
713,CT113,113 LYNNWDTC-MUKILT*,110713,3113,0,local_bus,local_bus1,,1_3113
712,CT113,113 LynwdTC-Mukilte*,110712,3113,0,local_bus,local_bus1,,1_3113
747,PT057,57 Tacoma Mall,110747,2057,0,local_bus,local_bus1,,1_2057
28,MK005,5 NGTE-GRNWD-SCBD SB,110028,1005,0,local_bus,local_bus1,,1_1005
30,MK005,5 GRNWD-SEACBD EX SB,110030,1005,0,local_bus,local_bus1,,1_1005
32,MK005,5 NGTE-GRNWD-SCBD NB,110032,1005,0,local_bus,local_bus1,,1_1005
35,MK005,5 NGTE-GRNWD-SCBD NB,110035,1005,0,local_bus,local_bus1,,1_1005
1013,KTWD26,WD26 WINSLOW SB,111013,4226,0,local_bus,local_bus1,,1_4226
1016,KTWD24,WD24 PORT GAMBLE SB,111016,4224,0,local_bus,local_bus1,,1_4224
497,MK269,269 OVLK-SAHL-ISS S*,110497,1269,0,local_bus,local_bus1,,1_1269
64,MK013,13 SPU-S JACKSON SB,110064,1013,0,local_bus,local_bus1,,1_1013
66,MK013,13 SPU-S JACKSON NB,110066,1013,0,local_bus,local_bus1,,1_1013
325,MK133,133 BURIEN-UW NB**,110325,1133,0,local_bus,local_bus1,,1_1133
77,MK015,15 CRN HL-SCBD EX SB,110077,1015,0,local_bus,local_bus1,,1_1015
83,MK016,16 NGT-WLFRD-SCBD SB,110083,1016,0,local_bus,local_bus1,,1_1016
84,MK017,17 LYLH-BLRD-SCBD SB,110084,1017,0,local_bus,local_bus1,,1_1017
89,MK017,17 LYLH-BLRD-SCBD SB,110089,1017,0,local_bus,local_bus1,,1_1017
90,MK018,18 LOYAL HTS-SCBD SB,110090,1018,0,local_bus,local_bus1,,1_1018
36,MK005,5 NGTE-GRNWD-SCBD NB,110036,1005,0,local_bus,local_bus1,,1_1005
37,MK005,5 NGTE-GRNWD-SCBD NB,110037,1005,0,local_bus,local_bus1,,1_1005
549,ST545,545 RED-SCBD-HLGT WB,110549,6545,0,premium_bus,premium_bus1,,1_6545
550,ST545,545 REDMND-SEACBD WB,110550,6545,0,premium_bus,premium_bus1,,1_6545
694,CT201,SmokeyPoint-Lynwood*,110694,3201,0,premium_bus,premium_bus1,,1_3201
